Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,published_date,published_time_x,id_x,group_name,published_at,author,url_x,title_x,description,content,published_time_y,id_y,title_y,source,summary,url_y,created_at
2024-11-14 05:00:00,530.5499877929688,534.6400146484375,523.4600219726562,529.8699951171875,3098800.0,0.0,0.0,ADBE,2024-11-14,05:00:00,,,,,,,,,,703.0,"Stratasys' Q3 Earnings Beat Estimates, Revenues Fall Y/Y",Zacks Commentary,SSYS' third-quarter results reflect the negative impacts of the current macroeconomic environment on customer capital equipment spending.,https://www.zacks.com/stock/news/2370430/stratasys-q3-earnings-beat-estimates-revenues-fall-yy,2024-11-17 07:48:36.045229
2024-11-14 05:00:00,530.5499877929688,534.6400146484375,523.4600219726562,529.8699951171875,3098800.0,0.0,0.0,ADBE,2024-11-14,05:00:00,,,,,,,,,,704.0,"The Best Artificial Intelligence  ( AI )  ETF to Invest $1,000 in Right Now",Motley Fool,"The artificial intelligence ( AI ) market has gone bananas in recent years. Fueled by massive advancements in large language models ( LLMs ) and overall compute power, AI innovation is off to the races. Many experts believe we're now experiencing the biggest technological shift since the ...",https://www.fool.com/investing/2024/11/14/the-best-artificial-intelligence-ai-etf-to-invest/,2024-11-17 07:48:36.045229
2024-11-15 05:00:00,520.2999877929688,524.5,498.80999755859375,503.3699951171875,4604500.0,0.0,0.0,ADBE,2024-11-15,05:00:00,,,,,,,,,,702.0,5 Must-Buy AI Giants for Double-Digit Returns in the Short Term,Zacks Commentary,"AI frenzy will continue as this technology has become the need of the hour. Five AI-centric tech giants are: GOOGL, META, TSM, ADBE, AVGO.",https://www.zacks.com/stock/news/2371236/5-must-buy-ai-giants-for-double-digit-returns-in-the-short-term,2024-11-17 07:48:36.045229
,,,,,,,,ADBE,2024-11-16,,,,,,,,,,,701.0,3 No-Brainer Artificial Intelligence  ( AI )  Stocks to Buy With $500 Right Now,Motley Fool,"The AI boom still has a long way to go, and any of these three stocks offer a great way to invest in the long-term potential.",https://www.fool.com/investing/2024/11/16/3-no-brainer-artificial-intelligence-ai-stocks-to/,2024-11-17 07:48:36.045229
2024-10-16 04:00:00,158.07000732421875,158.27999877929688,154.9199981689453,156.1300048828125,30575800.0,0.0,0.0,AMD,2024-10-16,04:00:00,,,,,,,,,,,,,,,
2024-10-17 04:00:00,160.0,160.44000244140625,156.1999969482422,156.25,29491900.0,0.0,0.0,AMD,2024-10-17,04:00:00,,,,,,,,,,,,,,,
2024-10-18 04:00:00,157.41000366210938,158.00999450683594,155.55999755859375,155.97000122070312,23823000.0,0.0,0.0,AMD,2024-10-18,04:00:00,,,,,,,,,,,,,,,
2024-10-21 04:00:00,155.75999450683594,158.0,154.14999389648438,157.89999389648438,25781200.0,0.0,0.0,AMD,2024-10-21,04:00:00,,,,,,,,,,,,,,,
2024-10-22 04:00:00,156.60000610351562,156.74000549316406,151.91000366210938,154.08999633789062,34997400.0,0.0,0.0,AMD,2024-10-22,04:00:00,,,,,,,,,,,,,,,
2024-10-23 04:00:00,153.0,153.4499969482422,150.52000427246094,152.91000366210938,26095900.0,0.0,0.0,AMD,2024-10-23,04:00:00,,,,,,,,,,,,,,,
2024-10-24 04:00:00,154.74000549316406,155.19000244140625,152.35000610351562,153.44000244140625,22877000.0,0.0,0.0,AMD,2024-10-24,04:00:00,,,,,,,,,,,,,,,
2024-10-25 04:00:00,155.39999389648438,158.91000366210938,155.0500030517578,156.22999572753906,29758500.0,0.0,0.0,AMD,2024-10-25,04:00:00,,,,,,,,,,,,,,,
2024-10-28 04:00:00,158.5,160.27999877929688,157.0399932861328,159.9199981689453,36010100.0,0.0,0.0,AMD,2024-10-28,04:00:00,,,,,,,,,,,,,,,
2024-10-29 04:00:00,161.10000610351562,167.50999450683594,158.94000244140625,166.25,71896000.0,0.0,0.0,AMD,2024-10-29,04:00:00,,,,,,,,,,,,,,,
2024-10-30 04:00:00,153.00999450683594,153.1199951171875,148.10000610351562,148.60000610351562,87701700.0,0.0,0.0,AMD,2024-10-30,04:00:00,,,,,,,,,,,,,,,
2024-10-31 04:00:00,147.8000030517578,148.67999267578125,143.3300018310547,144.07000732421875,44386600.0,0.0,0.0,AMD,2024-10-31,04:00:00,,,,,,,,,,,,,,,
2024-11-01 04:00:00,144.44000244140625,144.5399932861328,141.32000732421875,141.86000061035156,39027400.0,0.0,0.0,AMD,2024-11-01,04:00:00,,,,,,,,,,,,,,,
2024-11-04 05:00:00,141.6999969482422,143.63999938964844,139.72000122070312,140.7100067138672,29117400.0,0.0,0.0,AMD,2024-11-04,05:00:00,,,,,,,,,,,,,,,
2024-11-05 05:00:00,141.94000244140625,143.0800018310547,140.8000030517578,141.66000366210938,27067300.0,0.0,0.0,AMD,2024-11-05,05:00:00,,,,,,,,,,600.0,3 Reasons Buying This Artificial Intelligence  ( AI )  Stock Is a Risk... And How It Could Pay Off,Motley Fool,Is now the right time to invest in a top AI player? Let's explore the risks and rewards of buying this market darling in the fall of 2024.,https://www.fool.com/investing/2024/11/05/3-risks-buying-this-ai-stock/,2024-11-17 07:48:36.045229
2024-11-06 05:00:00,144.9499969482422,145.6300048828125,141.52000427246094,145.10000610351562,32911500.0,0.0,0.0,AMD,2024-11-06,05:00:00,,,,,,,,,,593.0,Peering Into Advanced Micro Devices's Recent Short Interest - Advanced Micro Devices  ( NASDAQ:AMD ) ,Benzinga,"Advanced Micro Devices's AMD short percent of float has risen 6.14% since its last report. The company recently reported that it has 47.41 million shares sold short, which is 2.94% of all regular shares that are available for trading.",https://www.benzinga.com/insights/short-sellers/24/11/41781031/peering-into-advanced-micro-devicess-recent-short-interest,2024-11-17 07:48:36.045229
2024-11-06 05:00:00,144.9499969482422,145.6300048828125,141.52000427246094,145.10000610351562,32911500.0,0.0,0.0,AMD,2024-11-06,05:00:00,,,,,,,,,,594.0,AMD Plunges 17% in a Month: Is the Stock Worth Buying on the Dip?,Zacks Commentary,"AMD rides on strong portfolio, ZT and Silo acquisitions, and robust data center demand amid stiff competition from NVIDIA.",https://www.zacks.com/stock/news/2365474/amd-plunges-17-in-a-month-is-the-stock-worth-buying-on-the-dip,2024-11-17 07:48:36.045229
2024-11-06 05:00:00,144.9499969482422,145.6300048828125,141.52000427246094,145.10000610351562,32911500.0,0.0,0.0,AMD,2024-11-06,05:00:00,,,,,,,,,,595.0,Intel Falls Out of Dow Jones Index: Time to Avoid INTC Stock?,Zacks Commentary,"With declining earnings estimates and abysmal price performance compared with peers, INTC is witnessing a negative investor perception.",https://www.zacks.com/stock/news/2365079/intel-falls-out-of-dow-jones-index-time-to-avoid-intc-stock,2024-11-17 07:48:36.045229
2024-11-06 05:00:00,144.9499969482422,145.6300048828125,141.52000427246094,145.10000610351562,32911500.0,0.0,0.0,AMD,2024-11-06,05:00:00,,,,,,,,,,596.0,Is Advanced Micro Devices a Millionaire-Maker Stock?,Motley Fool,Should you buy the dip on this iconic chipmaker?,https://www.fool.com/investing/2024/11/06/millionaire-maker-stock-advanced-micro-devices/,2024-11-17 07:48:36.045229
2024-11-06 05:00:00,144.9499969482422,145.6300048828125,141.52000427246094,145.10000610351562,32911500.0,0.0,0.0,AMD,2024-11-06,05:00:00,,,,,,,,,,597.0,Here's How Much You'd Have If You Invested $1000 in Nvidia a Decade Ago,Zacks Commentary,"Investing in certain stocks can pay off in the long run, especially if you hold on for a decade or more.",https://www.zacks.com/stock/news/2364992/heres-how-much-youd-have-if-you-invested-1000-in-nvidia-a-decade-ago,2024-11-17 07:48:36.045229
2024-11-06 05:00:00,144.9499969482422,145.6300048828125,141.52000427246094,145.10000610351562,32911500.0,0.0,0.0,AMD,2024-11-06,05:00:00,,,,,,,,,,598.0,These 2 Stocks Are Nvidia's Most Serious Competitors. But Are They Even Close?,Motley Fool,Advanced Micro Devices and Cerebras Systems are emerging as major forces in the chip realm.,https://www.fool.com/investing/2024/11/06/these-2-stocks-are-nvidias-most-serious-competitor/,2024-11-17 07:48:36.045229
2024-11-06 05:00:00,144.9499969482422,145.6300048828125,141.52000427246094,145.10000610351562,32911500.0,0.0,0.0,AMD,2024-11-06,05:00:00,,,,,,,,,,599.0,Where Will AMD Stock Be in 2025?,Motley Fool,This underperforming semiconductor stock could witness a turnaround next year.,https://www.fool.com/investing/2024/11/06/where-will-amd-stock-be-in-2025/,2024-11-17 07:48:36.045229
2024-11-07 05:00:00,146.67999267578125,150.1199951171875,145.66000366210938,149.82000732421875,30326400.0,0.0,0.0,AMD,2024-11-07,05:00:00,,,,,,,,,,589.0,2 Incredibly Simple Reasons to Buy Nvidia Stock Hand Over Fist Before Nov. 20,Motley Fool,These recent developments indicate that Nvidia's rapid growth is here to stay.,https://www.fool.com/investing/2024/11/07/2-incredibly-simple-reasons-to-buy-nvidia-stock-ha/,2024-11-17 07:48:36.045229
2024-11-07 05:00:00,146.67999267578125,150.1199951171875,145.66000366210938,149.82000732421875,30326400.0,0.0,0.0,AMD,2024-11-07,05:00:00,,,,,,,,,,590.0,2 Top Artificial Intelligence  ( AI )  Stocks Ready for a Bull Run,Motley Fool,"These leading tech companies have underperformed the broader market this year, but that may change in 2025.",https://www.fool.com/investing/2024/11/07/top-ai-stocks-ready-bull-run/,2024-11-17 07:48:36.045229
2024-11-07 05:00:00,146.67999267578125,150.1199951171875,145.66000366210938,149.82000732421875,30326400.0,0.0,0.0,AMD,2024-11-07,05:00:00,,,,,,,,,,591.0,1 No-Brainer $3 Trillion Stock to Buy With $420 and Hold Until 2030,Motley Fool,Microsoft is experiencing substantial growth across its portfolio of artificial intelligence products and services.,https://www.fool.com/investing/2024/11/07/1-no-brainer-3-trillion-stock-buy-420-until-2030/,2024-11-17 07:48:36.045229
2024-11-07 05:00:00,146.67999267578125,150.1199951171875,145.66000366210938,149.82000732421875,30326400.0,0.0,0.0,AMD,2024-11-07,05:00:00,,,,,,,,,,592.0,"Semiconductor firms ASML, AMD, Qualcomm reaffirm China commitment",South China Morning Post,"They joined about 400 other firms at the Intelligent Industry & Information Technology exhibition, part of the 2024 CIIE trade fair in Shanghai.",https://www.scmp.com/tech/tech-war/article/3285473/semiconductor-firms-asml-amd-qualcomm-reaffirm-china-commitment-ciie-trade-fair,2024-11-17 07:48:36.045229
2024-11-08 05:00:00,149.38999938964844,150.7100067138672,147.52999877929688,147.9499969482422,27560300.0,0.0,0.0,AMD,2024-11-08,05:00:00,,,,,,,,,,585.0,What's Going On With AMD Stock This Week? - Advanced Micro Devices  ( NASDAQ:AMD ) ,Benzinga,"Shares of Advanced Micro Devices, Inc. AMD are up 5% this week, trading at $148.83 Friday morning. The stock has gained following Donald Trump's victory in the 2024 U.S. presidential election.",https://www.benzinga.com/news/24/11/41848544/whats-going-on-with-amd-stock-this-week,2024-11-17 07:48:36.045229
2024-11-08 05:00:00,149.38999938964844,150.7100067138672,147.52999877929688,147.9499969482422,27560300.0,0.0,0.0,AMD,2024-11-08,05:00:00,,,,,,,,,,586.0,AMD Stock Falls After Earnings: 3 Reasons to Buy the Stock Right Now,Motley Fool,"AMD's numbers weren't bad last quarter, and they could get a whole lot better next year.",https://www.fool.com/investing/2024/11/08/amd-stock-falls-after-earnings-3-reasons-to-buy/,2024-11-17 07:48:36.045229
2024-11-08 05:00:00,149.38999938964844,150.7100067138672,147.52999877929688,147.9499969482422,27560300.0,0.0,0.0,AMD,2024-11-08,05:00:00,,,,,,,,,,587.0,A New Era Begins Today for the Iconic Dow Jones Industrial Average,Motley Fool,"For only the 53rd time in 128 years, the ageless Dow Jones will see its components change.",https://www.fool.com/investing/2024/11/08/new-era-begins-today-dow-jones-industrial-average/,2024-11-17 07:48:36.045229
2024-11-08 05:00:00,149.38999938964844,150.7100067138672,147.52999877929688,147.9499969482422,27560300.0,0.0,0.0,AMD,2024-11-08,05:00:00,,,,,,,,,,588.0,2 Attractive Artificial Intelligence  ( AI )  Stocks to Buy Hand Over Fist in November,Motley Fool,These companies take advantage of the growing adoption of AI hardware and software.,https://www.fool.com/investing/2024/11/08/attractive-artificial-intelligence-ai-stocks-buy/,2024-11-17 07:48:36.045229
,,,,,,,,AMD,2024-11-09,,,,,,,,,,,583.0,Intel Stock Hasn't Been This Cheap in 10 Years. Is It a Buy?,Motley Fool,"Despite a 54% haircut, the stock may be fairly valued.",https://www.fool.com/investing/2024/11/09/intel-stock-cheap-10-years-buy/,2024-11-17 07:48:36.045229
,,,,,,,,AMD,2024-11-09,,,,,,,,,,,584.0,Super Micro Computer Stock Has Dropped 60% on Troubling News. Here's What You Need to Know After the Company's Latest Update.,Motley Fool,Demand for Supermicro's products has taken off with the artificial intelligence boom.,https://www.fool.com/investing/2024/11/09/super-micro-computer-stock-has-dropped-60-on-troub/,2024-11-17 07:48:36.045229
,,,,,,,,AMD,2024-11-10,,,,,,,,,,,581.0,Is Dell Technologies Stock a Buy Now?,Motley Fool,This AI hardware leader may be just getting started.,https://www.fool.com/investing/2024/11/10/is-dell-technologies-stock-a-buy-now/,2024-11-17 07:48:36.045229
,,,,,,,,AMD,2024-11-10,,,,,,,,,,,582.0,Is Palantir a Better Artificial Intelligence  ( AI )  Stock Than Nvidia? Why Management Thinks It Is.,Motley Fool,"On its blowout earnings release, Palantir makes its case as the best AI stock.",https://www.fool.com/investing/2024/11/10/is-palantir-a-better-ai-stock-than-nvidia/,2024-11-17 07:48:36.045229
2024-11-11 05:00:00,147.3800048828125,148.57000732421875,144.91000366210938,147.35000610351562,29868100.0,0.0,0.0,AMD,2024-11-11,05:00:00,,,,,,,,,,577.0,Why Taiwan Semiconductor Stock Fell Today,Motley Fool,The U.S. government said the company's AI chips can't go to China.,https://www.fool.com/investing/2024/11/11/why-taiwan-semiconductor-stock-fell-today/,2024-11-17 07:48:36.045229
2024-11-11 05:00:00,147.3800048828125,148.57000732421875,144.91000366210938,147.35000610351562,29868100.0,0.0,0.0,AMD,2024-11-11,05:00:00,,,,,,,,,,578.0,"Why Are Chip Stocks Trading Lower On Monday? - NVIDIA  ( NASDAQ:NVDA ) , Intel  ( NASDAQ:INTC ) , ARM Holdings  ( NASDAQ:ARM ) ",Benzinga,"Chip stocks including Nvidia Corp NVDA, Broadcom Inc AVGO, Intel Corp INTC, Arm Holdings plc ARM, Advanced Micro Devices, Inc AMD Credo Technology Group Holding CRDO, Lattice Semiconductor Corp LSCC, Microchip Technology Inc MCHP, Marvell Technology, Inc MRVL, MACOM Technology Solutions Holdings ...",https://www.benzinga.com/24/11/41884192/nvidia-intel-broadcom-stocks-drop-as-us-restricts-advanced-chip-sales-to-china,2024-11-17 07:48:36.045229
2024-11-11 05:00:00,147.3800048828125,148.57000732421875,144.91000366210938,147.35000610351562,29868100.0,0.0,0.0,AMD,2024-11-11,05:00:00,,,,,,,,,,579.0,Why Is Everyone Talking About AMD Stock?,Motley Fool,The semiconductor design company is increasing its market share in the fast-growing data center segment.,https://www.fool.com/investing/2024/11/11/why-is-everyone-talking-about-amd-stock/,2024-11-17 07:48:36.045229
2024-11-11 05:00:00,147.3800048828125,148.57000732421875,144.91000366210938,147.35000610351562,29868100.0,0.0,0.0,AMD,2024-11-11,05:00:00,,,,,,,,,,580.0,Billionaire Ken Griffin of Citadel Is Piling Into Palantir and Broadcom and Selling Shares of Wall Street's Artificial Intelligence  ( AI )  Darling,Motley Fool,"While Griffin has notably added to his hedge fund's stake in hotshot artificial intelligence (AI) stocks Palantir and Broadcom, his fund slashed its position in the company that's the face of the AI revolution.",https://www.fool.com/investing/2024/11/11/billionaire-ken-griffin-pile-in-palantir-broadcom/,2024-11-17 07:48:36.045229
2024-11-12 05:00:00,147.0,147.4499969482422,141.5500030517578,143.6300048828125,33560300.0,0.0,0.0,AMD,2024-11-12,05:00:00,,,,,,,,,,570.0,What Is Going On With Taiwan Semiconductor Stock On Tuesday? - Taiwan Semiconductor  ( NYSE:TSM ) ,Benzinga,"Taiwan Semiconductor Manufacturing Co TSM stock is trading lower Tuesday as Chinese chip firms anxiously await updates from Taiwan Semiconductor, concerned about expanded bans impacting key industries like smartphones and autonomous vehicles, SCMP reports.",https://www.benzinga.com/trading-ideas/movers/24/11/41909693/what-is-going-on-with-taiwan-semiconductor-stock-on-tuesday,2024-11-17 07:48:36.045229
2024-11-12 05:00:00,147.0,147.4499969482422,141.5500030517578,143.6300048828125,33560300.0,0.0,0.0,AMD,2024-11-12,05:00:00,,,,,,,,,,571.0,Advanced Micro Devices Unusual Options Activity For November 12 - Advanced Micro Devices  ( NASDAQ:AMD ) ,Benzinga,"Investors with a lot of money to spend have taken a bearish stance on Advanced Micro Devices AMD. We noticed this today when the trades showed up on publicly available options history that we track here at Benzinga. Whether these are institutions or just wealthy individuals, we don't know.",https://www.benzinga.com/insights/options/24/11/41908055/advanced-micro-devices-unusual-options-activity-for-november-12,2024-11-17 07:48:36.045229
2024-11-12 05:00:00,147.0,147.4499969482422,141.5500030517578,143.6300048828125,33560300.0,0.0,0.0,AMD,2024-11-12,05:00:00,,,,,,,,,,572.0,Think Arm Holdings Is Too Expensive? The Artificial Intelligence  ( AI )  Stock Has a Trick Up Its Sleeve.,Motley Fool,"Arm posted modest growth in its recent earnings report, but there's a good reason for that.",https://www.fool.com/investing/2024/11/12/think-this-artificial-intelligence-ai-stock-is-too/,2024-11-17 07:48:36.045229
2024-11-12 05:00:00,147.0,147.4499969482422,141.5500030517578,143.6300048828125,33560300.0,0.0,0.0,AMD,2024-11-12,05:00:00,,,,,,,,,,573.0,"Micron Up 11% in Three Months: Should You Buy, Sell or Hold the Stock?",Zacks Commentary,"Micron's recent gains and strategic moves are promising, but risks persist. Here's why holding the stock is the best move now.",https://www.zacks.com/stock/news/2368759/micron-up-11-in-three-months-should-you-buy-sell-or-hold-the-stock,2024-11-17 07:48:36.045229
2024-11-12 05:00:00,147.0,147.4499969482422,141.5500030517578,143.6300048828125,33560300.0,0.0,0.0,AMD,2024-11-12,05:00:00,,,,,,,,,,574.0,3 Growth Stocks Down 34% to 62% to Buy Right Now,Motley Fool,This diverse group of companies has positioned itself for considerable gains over time.,https://www.fool.com/investing/2024/11/12/3-growth-stocks-down-34-to-62-to-buy-right-now/,2024-11-17 07:48:36.045229
2024-11-12 05:00:00,147.0,147.4499969482422,141.5500030517578,143.6300048828125,33560300.0,0.0,0.0,AMD,2024-11-12,05:00:00,,,,,,,,,,575.0,AMD and Intel Recently Reported Earnings -- but There Was Only 1 Clear Winner,Motley Fool,Advanced Micro Devices continues to take Intel's market share.,https://www.fool.com/investing/2024/11/12/amd-and-intel-recently-reported-earnings-but-there/,2024-11-17 07:48:36.045229
2024-11-12 05:00:00,147.0,147.4499969482422,141.5500030517578,143.6300048828125,33560300.0,0.0,0.0,AMD,2024-11-12,05:00:00,,,,,,,,,,576.0,"2 Ultimate Growth Stocks to Buy With $1,000 Right Now",Motley Fool,The AI tailwind can continue to propel these quality stocks in the long run.,https://www.fool.com/investing/2024/11/11/2-ultimate-growth-stocks-to-buy-with-1000-right-no/,2024-11-17 07:48:36.045229
2024-11-13 05:00:00,142.86000061035156,144.49000549316406,139.07000732421875,139.3000030517578,35146600.0,0.0,0.0,AMD,2024-11-13,05:00:00,,,,,,,,,,565.0,1 Wall Street Analyst Says Nvidia Is Going to $175. Is It a Buy Around $147?,Motley Fool,The bulls are lining up ahead of Nvidia's earnings report next week.,https://www.fool.com/investing/2024/11/13/1-wall-street-analyst-says-nvidia-is-going-to-175/,2024-11-17 07:48:36.045229
2024-11-13 05:00:00,142.86000061035156,144.49000549316406,139.07000732421875,139.3000030517578,35146600.0,0.0,0.0,AMD,2024-11-13,05:00:00,,,,,,,,,,566.0,"Stocks Edge Higher, Dollar Hits 1-Year Peak, Bitcoin Soars To $93,000: What's Driving Markets Wednesday? - Albemarle  ( NYSE:ALB ) , Advanced Micro Devices  ( NASDAQ:AMD ) ",Benzinga,"Wall Street saw a modest rebound on Wednesday, spurred by an in-line inflation report that reinforced expectations for a December rate cut. The U.S. dollar continued to gain strength, buoyed by potential tariff tailwinds under the new Trump administration.",https://www.benzinga.com/news/econ-s/24/11/41949136/stocks-edge-higher-dollar-hits-1-year-peak-bitcoin-soars-to-93000-whats-driving-markets-wednesday,2024-11-17 07:48:36.045229
2024-11-13 05:00:00,142.86000061035156,144.49000549316406,139.07000732421875,139.3000030517578,35146600.0,0.0,0.0,AMD,2024-11-13,05:00:00,,,,,,,,,,567.0,Semiconductor ETFs Look Decent Post Q3 Earnings,Zacks Commentary,Semiconductor ETFs have been on a remarkable rally in the past month post earnings.,https://www.zacks.com/stock/news/2369812/semiconductor-etfs-look-decent-post-q3-earnings,2024-11-17 07:48:36.045229
2024-11-13 05:00:00,142.86000061035156,144.49000549316406,139.07000732421875,139.3000030517578,35146600.0,0.0,0.0,AMD,2024-11-13,05:00:00,,,,,,,,,,568.0,Where Will AMD Stock Be in 5 Years?,Motley Fool,"The chipmaker has delivered solid gains in the past five years, and a closer look at its prospects indicates more possible upside in the future.",https://www.fool.com/investing/2024/11/13/where-will-amd-stock-be-in-5-years/,2024-11-17 07:48:36.045229
2024-11-13 05:00:00,142.86000061035156,144.49000549316406,139.07000732421875,139.3000030517578,35146600.0,0.0,0.0,AMD,2024-11-13,05:00:00,,,,,,,,,,569.0,Marjorie Taylor Greene Loaded Up on Stocks to Start November. Here Are 6 She Just Bought.,Motley Fool,"In the frenzy of election season, the Georgia congresswoman carved out some quiet time to increase positions in her favorite stocks.",https://www.fool.com/investing/2024/11/13/marjorie-taylor-greene-loaded-up-on-stocks-to-star/,2024-11-17 07:48:36.045229
2024-11-14 05:00:00,140.33999633789062,141.39999389648438,138.55999755859375,138.83999633789062,31681400.0,0.0,0.0,AMD,2024-11-14,05:00:00,,,,,,,,,,559.0,HPE Expands AI and HPC Portfolio: How Should You Play the Stock?,Zacks Commentary,"Hewlett Packard Enterprise introduces a range of cooling systems, networking and storage components, AI-optimized servers and user service software.",https://www.zacks.com/stock/news/2370519/hpe-expands-ai-and-hpc-portfolio-how-should-you-play-the-stock,2024-11-17 07:48:36.045229
2024-11-14 05:00:00,140.33999633789062,141.39999389648438,138.55999755859375,138.83999633789062,31681400.0,0.0,0.0,AMD,2024-11-14,05:00:00,,,,,,,,,,560.0,Marvell Soars 30% in Three Months: Should You Hold or Fold the Stock?,Zacks Commentary,"MRVL's 30% surge reflects its AI strength and data center growth, but export risks and valuation suggest holding the stock for now.",https://www.zacks.com/stock/news/2370405/marvell-soars-30-in-three-months-should-you-hold-or-fold-the-stock,2024-11-17 07:48:36.045229
2024-11-14 05:00:00,140.33999633789062,141.39999389648438,138.55999755859375,138.83999633789062,31681400.0,0.0,0.0,AMD,2024-11-14,05:00:00,,,,,,,,,,561.0,Better Artificial Intelligence Stock: Nvidia vs. AMD,Motley Fool,"Both companies are benefiting from AI's growth, but only one is a clear leader.",https://www.fool.com/investing/2024/11/14/better-artificial-intelligence-stock-nvidia-vs-amd/,2024-11-17 07:48:36.045229
2024-11-14 05:00:00,140.33999633789062,141.39999389648438,138.55999755859375,138.83999633789062,31681400.0,0.0,0.0,AMD,2024-11-14,05:00:00,,,,,,,,,,562.0,"AMD Plans To Cut 4% Of Workforce Amid Strategic Shift Toward AI Chip Development To Rival Jensen Huang-Led Nvidia's Dominance: Report - Intel  ( NASDAQ:INTC ) , Advanced Micro Devices  ( NASDAQ:AMD ) ",Benzinga,"Advanced Micro Devices AMD has reportedly decided to lay off approximately 1,000 employees, representing 4% of its global workforce. What Happened: AMD is realigning its resources to compete with Nvidia Corporation NVDA in the data center chip market, reported Reuters.",https://www.benzinga.com/24/11/41961230/amd-plans-to-cut-4-of-workforce-amid-strategic-shift-toward-ai-chip-development-to-rival-jensen-huang-led-nvidias,2024-11-17 07:48:36.045229
2024-11-14 05:00:00,140.33999633789062,141.39999389648438,138.55999755859375,138.83999633789062,31681400.0,0.0,0.0,AMD,2024-11-14,05:00:00,,,,,,,,,,563.0,"AMD cuts 1,000 staff to focus on AI chips in battle with Nvidia",South China Morning Post,The company's data centre segment has performed vastly better than its personal computer and gaming units this year.,https://www.scmp.com/tech/tech-trends/article/3286483/amd-cuts-1000-staff-focus-ai-chips-battle-nvidia,2024-11-17 07:48:36.045229
2024-11-14 05:00:00,140.33999633789062,141.39999389648438,138.55999755859375,138.83999633789062,31681400.0,0.0,0.0,AMD,2024-11-14,05:00:00,,,,,,,,,,564.0,"Cathie Wood Cashes Out On Rocket Lab's 28% Surge in $9M Share Sale But Expands Bet On Flying Cars - Archer Aviation  ( NYSE:ACHR ) , Advanced Micro Devices  ( NASDAQ:AMD ) ",Benzinga,"On Wednesday, the Cathie Wood-led Ark Invest made substantial trades in Rocket Lab USA Inc RKLB, Amazon.com Inc AMZN, and Archer Aviation ACHR.",https://www.benzinga.com/24/11/41960833/cathie-wood-cashes-out-on-rocket-labs-28-surge-in-9m-share-sale-but-expands-bet-on-flying-cars,2024-11-17 07:48:36.045229
2024-11-15 05:00:00,136.57000732421875,137.35000610351562,133.64999389648438,134.89999389648438,44075300.0,0.0,0.0,AMD,2024-11-15,05:00:00,,,,,,,,,,554.0,"Advanced Micro Devices, Inc.  ( AMD )  is Attracting Investor Attention: Here is What You Should Know",Zacks Commentary,"Zacks.com users have recently been watching Advanced Micro (AMD) quite a bit. Thus, it is worth knowing the facts that could determine the stock's prospects.",https://www.zacks.com/stock/news/2370917/advanced-micro-devices-inc-amd-is-attracting-investor-attention-here-is-what-you-should-know,2024-11-17 07:48:36.045229
2024-11-15 05:00:00,136.57000732421875,137.35000610351562,133.64999389648438,134.89999389648438,44075300.0,0.0,0.0,AMD,2024-11-15,05:00:00,,,,,,,,,,555.0,Should NVIDIA Stock be Part of Your Portfolio Ahead of Q3 Earnings?,Zacks Commentary,NVDA's Q3 results are likely to reflect the benefits of strong demand for generative AI and LLM-supportive GPUs from data center operators.,https://www.zacks.com/stock/news/2370857/should-nvidia-stock-be-part-of-your-portfolio-ahead-of-q3-earnings,2024-11-17 07:48:36.045229
2024-11-15 05:00:00,136.57000732421875,137.35000610351562,133.64999389648438,134.89999389648438,44075300.0,0.0,0.0,AMD,2024-11-15,05:00:00,,,,,,,,,,556.0,Will Nvidia Be a $5 Trillion Stock by 2028?,Motley Fool,Can the world's largest company deliver more upside and get to this milestone?,https://www.fool.com/investing/2024/11/15/will-nvidia-be-a-5-trillion-stock-by-2028/,2024-11-17 07:48:36.045229
2024-11-15 05:00:00,136.57000732421875,137.35000610351562,133.64999389648438,134.89999389648438,44075300.0,0.0,0.0,AMD,2024-11-15,05:00:00,,,,,,,,,,557.0,This Is the Biggest Threat to Nvidia's Artificial Intelligence  ( AI )  Dominance That Virtually No One Is Talking About,Motley Fool,Nvidia's biggest headwind is right under its nose.,https://www.fool.com/investing/2024/11/15/this-is-the-biggest-threat-to-nvidia-ai-dominance/,2024-11-17 07:48:36.045229
2024-11-15 05:00:00,136.57000732421875,137.35000610351562,133.64999389648438,134.89999389648438,44075300.0,0.0,0.0,AMD,2024-11-15,05:00:00,,,,,,,,,,558.0,"Cathie Wood Keeps Betting On Amazon's 'Haul' Play: Ark Loads Up $6M Worth Of Shares - Archer Aviation  ( NYSE:ACHR ) , Advanced Micro Devices  ( NASDAQ:AMD ) ",Benzinga,"On Thursday, Ark Invest, led by Cathie Wood, made significant trades in Amazon.com Inc. AMZN and Rocket Lab USA Inc. RKLB, according to the firm's daily trade data.",https://www.benzinga.com/24/11/41998258/cathie-wood-keeps-betting-on-amazons-haul-play-ark-loads-up-6m-worth-of-shares,2024-11-17 07:48:36.045229
,,,,,,,,AMD,2024-11-16,,,,,,,,,,,551.0,2 Artificial Intelligence  ( AI )  Stocks to Buy on the Dip,Motley Fool,Think you've missed the AI surge? These two AI hardware experts are selling at a discount right now.,https://www.fool.com/investing/2024/11/16/2-artificial-intelligence-stocks-to-buy-on-the-dip/,2024-11-17 07:48:36.045229
